Time Scale,FM01TS,FM02TS,FM03TS,FM04TS,FM05TS,PC01TS,PC02TS,PC03TS,PT01TS,PT02TS,PT03TS,PT04TS,PT05TS,PT06TS,ST01TS,TC01TS,TC02TS,TC03TS,TT01TS
08-29-2009 : 12:25:24.165 PM,42.749901,41.432270,110.442574,615.421692,44.514027,22.000000,22.000000,22.000000,7175.370605,7158.456543,6569.206055,1836.296997,3186.194824,470.537079,170.206558,75.706223,76.298477,76.602974,0.000000
08-29-2009 : 12:25:24.169 PM,42.789459,41.150379,111.319641,615.598999,44.686363,22.000000,22.000000,22.000000,7205.327637,7139.139648,6591.203125,3263.895020,3098.362061,329.842896,165.836502,75.590538,76.348289,76.660652,0.000000
08-29-2009 : 12:25:24.173 PM,42.941723,41.442905,110.874023,615.529602,44.460403,22.000000,22.000000,22.000000,7184.782715,7194.676270,6579.157715,1765.424927,229.845459,1720.397217,171.197098,75.577850,76.393440,76.642883,0.000000
08-29-2009 : 12:25:24.177 PM,42.686237,41.304962,110.484627,615.462341,44.448444,22.000000,22.000000,22.000000,7262.883301,7117.023926,6444.145996,2477.602051,2996.258057,2217.180664,167.961700,75.437874,76.319382,76.517181,0.000000
08-29-2009 : 12:25:24.181 PM,43.227844,41.519962,110.503204,614.722961,44.738361,22.000000,22.000000,22.000000,7230.106445,7148.568359,6353.455078,2710.311523,1296.488159,1029.312744,164.727585,75.701828,76.325760,76.595139,0.000000
08-29-2009 : 12:25:24.185 PM,43.325531,41.267380,109.923737,615.942139,44.272110,22.000000,22.000000,22.000000,7170.685547,7152.928711,6502.519043,1153.491943,2936.799316,4821.624023,159.396835,75.705956,76.313454,76.607704,0.000000
08-29-2009 : 12:25:24.189 PM,43.030457,41.501495,110.542549,615.355164,44.479900,22.000000,22.000000,22.000000,7168.491699,7098.782715,6539.231445,2666.626465,3945.823975,1230.622681,162.071426,75.727570,76.394463,76.577316,0.000000
08-29-2009 : 12:25:24.193 PM,42.662159,41.227146,110.750923,615.536987,44.563686,22.000000,22.000000,22.000000,7192.019531,7094.340332,6458.389160,2515.632080,1628.200928,1862.781494,164.444183,75.530251,76.378273,76.616577,0.000000
08-29-2009 : 12:25:24.197 PM,42.963951,41.537003,110.916840,614.924744,44.317497,22.000000,22.000000,22.000000,7181.661133,7064.148926,6486.755371,198.664627,1760.890625,1327.845093,163.691513,75.525055,76.309540,76.562569,0.000000
08-29-2009 : 12:25:24.201 PM,42.894627,41.399437,110.805962,616.147156,44.349243,22.000000,22.000000,22.000000,7152.936523,7088.498535,6539.988281,1852.714111,2610.797119,310.979218,164.800568,75.588478,76.402290,76.515297,0.000000
08-29-2009 : 12:25:24.205 PM,43.058334,41.519085,111.595505,615.420959,44.251381,22.000000,22.000000,22.000000,7156.426270,7141.734863,6376.634766,1905.623047,3013.505615,2793.290527,167.239746,75.568733,76.269257,76.483139,0.000000
08-29-2009 : 12:25:24.209 PM,43.194241,41.454662,110.896942,616.376587,44.392025,22.000000,22.000000,22.000000,7223.037598,7108.680664,6563.170410,561.197632,725.293762,2683.213623,158.713211,75.659386,76.371735,76.564705,0.000000
08-29-2009 : 12:25:24.213 PM,43.379063,41.503616,110.743645,614.848938,44.622234,22.000000,22.000000,22.000000,7196.410156,7078.790039,6437.566895,1278.760498,1577.793457,1382.392090,159.872040,75.794922,76.399384,76.695740,0.000000
08-29-2009 : 12:25:24.217 PM,43.363239,41.453415,110.976738,615.179565,44.523010,22.000000,22.000000,22.000000,7174.831055,7107.883301,6352.639160,2752.418213,4758.469727,55.799149,157.800919,75.614044,76.207138,76.701950,0.000000
08-29-2009 : 12:25:24.221 PM,43.456463,41.560772,110.382698,615.374878,44.460194,22.000000,22.000000,22.000000,7216.324707,7115.388672,6307.691895,1021.196045,2854.048828,708.814697,161.050980,75.586647,76.332680,76.524498,0.000000
08-29-2009 : 12:25:24.225 PM,43.151855,41.515518,111.542648,616.109924,44.654469,22.000000,22.000000,22.000000,7226.698242,7076.487793,6409.131836,1484.066162,2893.949951,790.065552,161.196457,75.668648,76.392090,76.609558,0.000000
08-29-2009 : 12:25:24.229 PM,43.161968,41.691135,111.750237,616.008728,44.171200,22.000000,22.000000,22.000000,7196.738281,7093.021973,6447.992676,3140.927979,192.600189,3592.198242,158.272095,75.559769,76.149094,76.516602,0.000000
08-29-2009 : 12:25:24.233 PM,43.326294,41.555748,110.246849,615.870789,44.315056,22.000000,22.000000,22.000000,7200.930176,7054.042969,6482.189941,1410.134277,3365.791748,460.621307,160.219223,75.558945,76.247002,76.517227,0.000000
08-29-2009 : 12:25:24.237 PM,43.557030,41.489731,110.617813,615.478394,44.148029,22.000000,22.000000,22.000000,7157.707031,7077.020020,6329.972168,196.935989,2690.271973,3049.177490,161.243698,75.731766,76.371262,76.652924,0.000000
08-29-2009 : 12:25:24.241 PM,43.359013,41.287819,110.907822,616.532349,44.536301,22.000000,22.000000,22.000000,7224.438477,7064.791992,6391.714355,1486.953613,3882.280518,358.515106,159.948196,75.731796,76.422684,76.658279,0.000000
08-29-2009 : 12:25:24.245 PM,43.401333,41.630054,111.685318,615.780518,44.519066,22.000000,22.000000,22.000000,7168.741699,7074.902344,6276.347168,1446.096436,927.896912,637.758484,158.218063,75.610176,76.294762,76.564087,0.000000
08-29-2009 : 12:25:24.249 PM,43.031940,41.462872,111.742790,615.623474,44.677334,22.000000,22.000000,22.000000,7188.770508,6993.513672,6501.685059,4348.361328,3030.769043,745.992554,160.389816,75.660378,76.304665,76.542000,0.000000
08-29-2009 : 12:25:24.253 PM,43.496651,41.872169,111.049042,615.981628,44.497704,22.000000,22.000000,22.000000,7135.192383,7047.015625,6273.307129,1578.614380,3590.467773,2417.162598,159.115799,75.540550,76.353073,76.536873,0.000000
08-29-2009 : 12:25:24.257 PM,43.483280,41.881081,111.633453,616.039612,44.552044,22.000000,22.000000,22.000000,7151.734375,7112.520508,6231.729004,1536.535767,240.661331,1162.522217,153.738861,75.676765,76.392151,76.587852,0.000000
08-29-2009 : 12:25:24.261 PM,43.373417,41.699966,111.044281,616.095947,44.614433,22.000000,22.000000,22.000000,7155.594727,7053.836914,6376.079102,2134.843262,69.262680,2471.078125,157.851837,75.541069,76.337524,76.547012,0.000000
08-29-2009 : 12:25:24.265 PM,43.353500,41.545437,111.430290,615.940063,44.466110,22.000000,22.000000,22.000000,7171.873535,7053.321777,6277.122559,345.070709,4435.525391,785.050781,158.669785,75.612122,76.368423,76.484215,0.000000
08-29-2009 : 12:25:24.269 PM,43.474209,41.656860,112.082436,616.034790,44.915722,22.000000,22.000000,22.000000,7132.589844,7044.875000,6239.471191,-14.336987,993.382019,1878.858521,155.913483,75.455948,76.160828,76.585442,0.000000
08-29-2009 : 12:25:24.273 PM,43.274807,41.922443,111.362259,614.825867,44.703491,22.000000,22.000000,22.000000,7175.246094,6978.638672,6318.449707,872.289124,4016.774170,2966.542480,155.005753,75.510513,76.219841,76.581825,0.000000
08-29-2009 : 12:25:24.277 PM,43.416046,41.500614,111.455246,616.521729,44.295254,22.000000,22.000000,22.000000,7144.246582,7021.129883,6339.768555,2705.203369,1610.575195,1575.135010,155.622025,75.736000,76.410591,76.725754,0.000000
08-29-2009 : 12:25:24.281 PM,43.387539,41.798904,111.097763,615.868591,44.313660,22.000000,22.000000,22.000000,7080.704102,7009.923340,6320.874023,1691.849243,1626.426514,598.660095,157.375458,75.657410,76.305916,76.645119,0.000000
08-29-2009 : 12:25:24.285 PM,43.514824,41.507309,110.826645,616.027405,44.252682,22.000000,22.000000,22.000000,7079.724121,7014.057617,6286.765137,2407.288574,1666.383789,2568.236084,154.103287,75.682472,76.373932,76.542801,0.000000
08-29-2009 : 12:25:24.289 PM,43.412930,41.697544,111.407112,615.428833,44.560139,22.000000,22.000000,22.000000,7136.493164,6982.899902,6192.263672,4350.107422,1816.070190,933.426086,156.256226,75.683167,76.229088,76.525978,0.000000
08-29-2009 : 12:25:24.293 PM,43.690468,41.795300,111.849968,615.158813,44.255600,22.000000,22.000000,22.000000,7178.398437,7003.908691,6194.319824,1315.778931,4145.695312,4035.483643,153.746872,75.627953,76.343689,76.476906,0.000000
08-29-2009 : 12:25:24.297 PM,43.566303,41.544003,111.253044,615.237671,44.054169,22.000000,22.000000,22.000000,7193.744629,7025.578125,6308.905273,889.029419,5946.389160,621.171082,152.047668,75.692139,76.306229,76.627594,0.000000
08-29-2009 : 12:25:24.301 PM,43.641357,41.908268,112.331795,615.604553,44.517471,22.000000,22.000000,22.000000,7062.926758,7027.101562,6146.995117,886.820618,3181.460449,2516.285645,148.578445,75.807335,76.321404,76.618217,0.000000
08-29-2009 : 12:25:24.305 PM,43.604893,41.871334,112.290573,614.768555,44.854286,22.000000,22.000000,22.000000,7101.386719,6994.395508,6317.151855,644.554016,1704.371460,856.674255,150.455490,75.748016,76.357399,76.632202,0.000000
08-29-2009 : 12:25:24.309 PM,43.445442,41.704803,111.733154,615.658569,44.575577,22.000000,22.000000,22.000000,7081.867187,6998.026367,6364.675781,2614.737061,2521.048828,2963.232422,149.600037,75.712463,76.313927,76.515495,0.000000
08-29-2009 : 12:25:24.313 PM,43.268284,41.808971,111.349670,616.201172,44.204174,22.000000,22.000000,22.000000,7098.064453,7054.837402,6280.737793,2754.591797,167.466431,1943.073975,148.519287,75.659637,76.413536,76.695137,0.000000
08-29-2009 : 12:25:24.317 PM,43.765850,41.578629,112.309021,616.020325,44.671158,22.000000,22.000000,22.000000,7130.296387,7017.033203,6242.947266,1461.592163,1090.434937,2019.243408,155.467987,75.476364,76.083054,76.440804,0.000000
08-29-2009 : 12:25:24.321 PM,43.646030,42.085629,111.717751,616.121887,44.693645,22.000000,22.000000,22.000000,7160.270020,6994.651855,6245.595703,60.917183,1714.540649,98.723289,147.331970,75.700623,76.271584,76.600899,0.000000
08-29-2009 : 12:25:24.325 PM,43.619545,41.716343,112.206047,615.790833,44.464851,22.000000,22.000000,22.000000,7071.458984,6983.086426,6106.185547,441.202576,2129.010986,1561.192871,151.502655,75.575447,76.250496,76.461945,0.000000
08-29-2009 : 12:25:24.329 PM,43.693867,41.973362,112.671211,616.225403,44.565811,22.000000,22.000000,22.000000,7041.955566,7007.153320,6077.950684,316.743011,1768.243896,105.867691,151.150314,75.597557,76.382561,76.439011,0.000000
08-29-2009 : 12:25:24.333 PM,43.632050,41.827797,110.791870,616.436768,44.474636,22.000000,22.000000,22.000000,7071.313965,7003.353516,6070.255371,1627.768433,3932.298584,1773.334839,148.084656,75.607857,76.263321,76.550240,0.000000
08-29-2009 : 12:25:24.337 PM,43.347000,41.922001,111.822403,615.968628,44.538700,22.000000,22.000000,22.000000,7066.619629,7008.762695,6186.294922,842.611145,2371.780029,2398.053223,147.106522,75.643196,76.255798,76.488960,0.000000
08-29-2009 : 12:25:24.341 PM,43.784290,42.205162,111.549469,616.372498,44.583061,22.000000,22.000000,22.000000,7085.329102,7029.408203,6158.678711,2116.026367,229.948364,3199.072510,144.715286,75.653488,76.267426,76.518600,0.000000
08-29-2009 : 12:25:24.345 PM,43.526703,41.715515,112.013298,616.288208,44.413918,22.000000,22.000000,22.000000,7033.348633,6978.084961,6168.582520,4030.752930,1196.481567,1694.019897,142.619904,75.716278,76.327896,76.582932,0.000000
08-29-2009 : 12:25:24.349 PM,43.859501,41.945126,112.173225,616.138672,44.412514,22.000000,22.000000,22.000000,7092.340820,6930.692383,6211.272949,2819.207520,1330.293335,2132.764648,148.397278,75.675537,76.305244,76.575577,0.000000
08-29-2009 : 12:25:24.353 PM,43.975067,41.919163,111.846573,615.947937,44.306351,22.000000,22.000000,22.000000,7076.452637,6926.542969,6230.260742,672.107483,2332.616455,757.487549,147.076599,75.608871,76.232887,76.476845,0.000000
08-29-2009 : 12:25:24.357 PM,44.001575,41.886478,112.195160,615.932190,44.412079,22.000000,22.000000,22.000000,7052.107422,6957.366211,6131.037598,7.705472,4371.494629,874.664734,147.739532,75.593063,76.169968,76.267220,0.000000
08-29-2009 : 12:25:24.361 PM,43.911350,42.160713,111.510605,616.119385,44.512680,22.000000,22.000000,22.000000,7028.087402,6926.267578,6155.830566,544.448975,3039.071533,875.048584,146.677231,75.768883,76.226311,76.462585,0.000000
08-29-2009 : 12:25:24.365 PM,43.683361,41.943306,111.543625,615.959717,44.754581,22.000000,22.000000,22.000000,7022.161133,6955.852539,6084.418945,2043.378418,781.022522,506.504364,141.183350,75.599998,76.278175,76.388298,0.000000
08-29-2009 : 12:25:24.369 PM,43.547745,41.856819,110.992104,616.117859,44.639378,22.000000,22.000000,22.000000,7008.668457,6963.888672,6093.958008,1885.080566,2845.772705,1009.733093,142.112076,75.600365,76.156265,76.322624,0.000000
08-29-2009 : 12:25:24.373 PM,43.634380,42.066914,112.055382,616.247559,44.215363,22.000000,22.000000,22.000000,6995.813965,6901.877441,6038.317383,1950.879028,888.355652,768.858765,144.182663,75.615410,76.288422,76.457672,0.000000
08-29-2009 : 12:25:24.377 PM,43.762081,42.113163,112.234535,616.849976,44.740158,22.000000,22.000000,22.000000,7043.030273,6940.503906,6056.667969,897.582214,3457.583984,589.010742,143.123352,75.681290,76.292793,76.463570,0.000000
08-29-2009 : 12:25:24.381 PM,43.840916,41.925045,111.787895,615.972290,44.232594,22.000000,22.000000,22.000000,7047.776855,6894.337402,6102.140625,4054.690674,3852.748047,322.031830,141.726654,75.707306,76.316887,76.499969,0.000000
08-29-2009 : 12:25:24.385 PM,43.548332,42.043030,112.385658,616.497681,44.475536,22.000000,22.000000,22.000000,7066.971191,6890.770508,6042.523437,3663.586182,3461.519287,1470.620850,142.909714,75.727913,76.370872,76.524757,0.000000
08-29-2009 : 12:25:24.389 PM,43.616135,41.860737,111.568062,616.152466,44.725552,22.000000,22.000000,22.000000,7084.180176,6925.496094,6097.626953,2625.588135,2182.182617,2732.436279,144.737259,75.673340,76.334221,76.538849,0.000000
08-29-2009 : 12:25:24.393 PM,43.792286,42.179520,112.001541,615.728210,44.523762,22.000000,22.000000,22.000000,7002.990234,6973.671387,6090.955078,1981.712646,2925.458740,885.925232,142.383652,75.677238,76.258492,76.542427,0.000000
08-29-2009 : 12:25:24.397 PM,43.984665,42.246712,112.168312,615.757629,44.374733,22.000000,22.000000,22.000000,7015.297852,6903.363770,6112.066406,1038.999023,3133.282715,3018.446777,138.041061,75.845093,76.304398,76.712257,0.000000
08-29-2009 : 12:25:24.401 PM,43.962242,41.958088,111.711800,616.377930,44.559906,22.000000,22.000000,22.000000,6991.894531,6911.383789,6041.838867,2516.222900,4073.166748,3731.094482,139.621017,75.755997,76.303017,76.542488,0.000000
08-29-2009 : 12:25:24.405 PM,43.877014,41.970970,111.747818,616.650757,44.548035,22.000000,22.000000,22.000000,7002.161133,6862.092773,5952.115234,1347.256104,3246.725586,2470.455811,138.498413,75.589989,76.109352,76.327675,0.000000
08-29-2009 : 12:25:24.409 PM,43.696701,42.004982,111.193352,615.937988,44.199852,22.000000,22.000000,22.000000,7000.365234,6868.502441,5949.949707,2762.036377,1916.415161,1309.426025,141.645447,75.514069,76.130440,76.449493,0.000000
08-29-2009 : 12:25:24.413 PM,43.966007,42.008274,112.344887,616.154663,44.731277,22.000000,22.000000,22.000000,6990.406250,6881.824707,5915.191406,660.601196,2712.581543,1234.303467,138.324722,75.740166,76.244537,76.421379,0.000000
08-29-2009 : 12:25:24.417 PM,44.013592,42.073795,112.332756,615.448792,44.360043,22.000000,22.000000,22.000000,6981.661133,6938.323242,5937.204590,3805.701660,1101.738525,359.904755,136.866455,75.761642,76.181946,76.453522,0.000000
08-29-2009 : 12:25:24.421 PM,43.624340,41.918797,111.974167,616.873535,44.138412,22.000000,22.000000,22.000000,7076.176758,6898.487305,6052.562500,1396.554443,182.243515,3623.136230,140.383820,75.765625,76.217651,76.577576,0.000000
08-29-2009 : 12:25:24.425 PM,43.957943,42.161514,111.708893,615.344971,44.184349,22.000000,22.000000,22.000000,6971.098633,6900.784668,5954.418945,300.094604,1437.964722,2034.091553,140.329315,75.747223,76.221565,76.585007,0.000000
08-29-2009 : 12:25:24.429 PM,43.639107,42.063061,111.402260,616.001526,44.545532,22.000000,22.000000,22.000000,6947.879883,6814.705566,5873.232422,94.743103,2277.051758,408.243927,140.595673,75.817741,76.337791,76.528961,0.000000
08-29-2009 : 12:25:24.433 PM,44.138676,42.274273,111.050156,615.944458,44.525986,22.000000,22.000000,22.000000,6997.306641,6881.637695,5858.744141,-16.378981,642.038513,2567.644287,138.790237,75.763634,76.278671,76.402695,0.000000
08-29-2009 : 12:25:24.437 PM,43.963135,41.861031,112.813560,616.096008,44.364784,22.000000,22.000000,22.000000,6983.127930,6841.772461,5915.411621,4625.733398,1429.875732,3538.811523,133.781555,75.681564,76.214363,76.375336,0.000000
08-29-2009 : 12:25:24.441 PM,43.760166,41.888279,111.688515,615.833435,44.282421,22.000000,22.000000,22.000000,6898.229004,6803.375488,5949.801758,1711.863892,718.378052,4124.675781,136.951157,75.724327,76.248276,76.577950,0.000000
08-29-2009 : 12:25:24.445 PM,43.668083,42.077930,112.003967,615.825745,44.181011,22.000000,22.000000,21.997297,6937.470703,6795.063477,5921.451172,1465.971802,2925.470459,1070.179932,138.120636,75.558022,76.218254,76.476112,0.000000
08-29-2009 : 12:25:24.449 PM,43.722561,42.128448,111.466789,615.034790,44.340130,22.000000,22.000000,21.999460,6954.507812,6777.139648,5918.399414,2406.629639,2792.613281,1867.447876,136.898880,75.697952,76.255920,76.460037,0.000000
08-29-2009 : 12:25:24.453 PM,43.921501,41.912968,111.466370,615.893066,44.468758,22.000000,22.000000,21.983456,6993.419434,6891.106445,5900.501953,2511.711426,3180.788574,294.669128,135.725967,75.672325,76.180176,76.404427,0.000000
08-29-2009 : 12:25:24.457 PM,43.957672,42.111191,111.557503,616.031128,44.420025,22.000000,22.000000,21.995111,6952.652832,6773.262695,5810.968750,2632.291992,714.387817,3441.268066,133.288483,75.618225,76.151077,76.329788,0.000000
08-29-2009 : 12:25:24.461 PM,44.040901,42.205605,112.545937,616.838196,44.236534,22.000000,22.000000,21.965368,7042.830566,6815.536133,5772.755371,3156.467773,1045.447876,357.352631,133.204453,75.611916,76.373116,76.462997,0.000000
08-29-2009 : 12:25:24.465 PM,44.122421,42.166805,112.409630,616.008057,44.280930,22.000000,22.000000,21.994776,6958.538086,6822.868652,5943.055664,1596.408081,175.778290,-13.289087,133.490997,75.722214,76.258827,76.451851,0.000000
08-29-2009 : 12:25:24.469 PM,44.220592,42.128586,112.082161,615.838074,44.275024,22.000000,22.000000,21.999266,6945.891113,6755.616699,5777.949707,4135.900391,176.119110,1103.479492,134.563263,75.749809,76.201187,76.364006,0.000000
08-29-2009 : 12:25:24.473 PM,43.990902,42.145054,112.335724,615.715210,44.339607,22.000000,22.000000,21.987942,6930.654785,6822.310547,5732.393066,3513.276611,611.782654,1227.480469,128.903732,75.844673,76.258934,76.503403,0.000000
08-29-2009 : 12:25:24.477 PM,44.094711,41.930492,111.932045,615.999329,44.286720,22.000000,22.000000,21.999187,6904.711914,6817.325684,5799.154785,2711.525635,4963.660645,309.517548,128.177307,75.763535,76.100677,76.436218,0.000000
